Indice;Fecha;Fecha Num;Dia Indice;Año;Mes Num;Mes;Dia Semana;Dia Mes Num;Dia Semana Num;Dia Año Num;Semana Num;Semana ISO;Trimestre Num;Trimestre;Semana;Año NSemana;Año NMes;Año NTrimestre;Mes Corto - Año;Mes Largo - Año;Primer Dia Semana;Primer Dia Mes;Primer Dia Trimestre;Primer Dia Año;Ultimo Dia Año;Ultimo Dia Trimestre;Ultimo Dia Mes;Ultimo Dia Semana;Dia Trimestre Num;Fecha Año Anterior;Año Relativo;Semana Relativa;Mes Relativo;Trimestre Relativo;Semana Indice;Mes Indice;Trimestre Indice;Año Indice;Es Laboral?;Tipo Dia;Semana VCF;Inicio Semana VCF;Final Semana VCF;Semana Relativa VCF;Semana Indice VCF;Mes Actual?;Pasado?
707;06-may-13;20130506;41400;2013;5;mayo;lunes;6;1;126;19;19;2;Q 2;Semana 19;2013 - S-19;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;06-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;12-may-13;36;06-may-12;-12;-623;-143;-48;124;27;9;3;True;Laboral;19;06-may-13;12-may-13;-623;123;False;True
708;07-may-13;20130507;41401;2013;5;mayo;martes;7;2;127;19;19;2;Q 2;Semana 19;2013 - S-19;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;06-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;12-may-13;37;07-may-12;-12;-623;-143;-48;124;27;9;3;True;Laboral;19;06-may-13;12-may-13;-623;123;False;True
709;08-may-13;20130508;41402;2013;5;mayo;miércoles;8;3;128;19;19;2;Q 2;Semana 19;2013 - S-19;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;06-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;12-may-13;38;08-may-12;-12;-623;-143;-48;124;27;9;3;True;Laboral;19;06-may-13;12-may-13;-623;123;False;True
710;09-may-13;20130509;41403;2013;5;mayo;jueves;9;4;129;19;19;2;Q 2;Semana 19;2013 - S-19;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;06-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;12-may-13;39;09-may-12;-12;-623;-143;-48;124;27;9;3;True;Laboral;19;06-may-13;12-may-13;-623;123;False;True
711;10-may-13;20130510;41404;2013;5;mayo;viernes;10;5;130;19;19;2;Q 2;Semana 19;2013 - S-19;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;06-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;12-may-13;40;10-may-12;-12;-623;-143;-48;124;27;9;3;True;Laboral;19;06-may-13;12-may-13;-623;123;False;True
714;13-may-13;20130513;41407;2013;5;mayo;lunes;13;1;133;20;20;2;Q 2;Semana 20;2013 - S-20;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;13-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;19-may-13;43;13-may-12;-12;-622;-143;-48;125;27;9;3;True;Laboral;20;13-may-13;19-may-13;-622;124;False;True
715;14-may-13;20130514;41408;2013;5;mayo;martes;14;2;134;20;20;2;Q 2;Semana 20;2013 - S-20;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;13-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;19-may-13;44;14-may-12;-12;-622;-143;-48;125;27;9;3;True;Laboral;20;13-may-13;19-may-13;-622;124;False;True
716;15-may-13;20130515;41409;2013;5;mayo;miércoles;15;3;135;20;20;2;Q 2;Semana 20;2013 - S-20;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;13-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;19-may-13;45;15-may-12;-12;-622;-143;-48;125;27;9;3;True;Laboral;20;13-may-13;19-may-13;-622;124;False;True
717;16-may-13;20130516;41410;2013;5;mayo;jueves;16;4;136;20;20;2;Q 2;Semana 20;2013 - S-20;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;13-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;19-may-13;46;16-may-12;-12;-622;-143;-48;125;27;9;3;True;Laboral;20;13-may-13;19-may-13;-622;124;False;True
718;17-may-13;20130517;41411;2013;5;mayo;viernes;17;5;137;20;20;2;Q 2;Semana 20;2013 - S-20;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;13-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;19-may-13;47;17-may-12;-12;-622;-143;-48;125;27;9;3;True;Laboral;20;13-may-13;19-may-13;-622;124;False;True
721;20-may-13;20130520;41414;2013;5;mayo;lunes;20;1;140;21;21;2;Q 2;Semana 21;2013 - S-21;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;20-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;26-may-13;50;20-may-12;-12;-621;-143;-48;126;27;9;3;True;Laboral;21;20-may-13;26-may-13;-621;125;False;True
722;21-may-13;20130521;41415;2013;5;mayo;martes;21;2;141;21;21;2;Q 2;Semana 21;2013 - S-21;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;20-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;26-may-13;51;21-may-12;-12;-621;-143;-48;126;27;9;3;True;Laboral;21;20-may-13;26-may-13;-621;125;False;True
723;22-may-13;20130522;41416;2013;5;mayo;miércoles;22;3;142;21;21;2;Q 2;Semana 21;2013 - S-21;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;20-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;26-may-13;52;22-may-12;-12;-621;-143;-48;126;27;9;3;True;Laboral;21;20-may-13;26-may-13;-621;125;False;True
724;23-may-13;20130523;41417;2013;5;mayo;jueves;23;4;143;21;21;2;Q 2;Semana 21;2013 - S-21;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;20-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;26-may-13;53;23-may-12;-12;-621;-143;-48;126;27;9;3;True;Laboral;21;20-may-13;26-may-13;-621;125;False;True
725;24-may-13;20130524;41418;2013;5;mayo;viernes;24;5;144;21;21;2;Q 2;Semana 21;2013 - S-21;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;20-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;26-may-13;54;24-may-12;-12;-621;-143;-48;126;27;9;3;True;Laboral;21;20-may-13;26-may-13;-621;125;False;True
728;27-may-13;20130527;41421;2013;5;mayo;lunes;27;1;147;22;22;2;Q 2;Semana 22;2013 - S-22;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;27-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;02-jun-13;57;27-may-12;-12;-620;-143;-48;127;27;9;3;True;Laboral;22;27-may-13;02-jun-13;-620;126;False;True
729;28-may-13;20130528;41422;2013;5;mayo;martes;28;2;148;22;22;2;Q 2;Semana 22;2013 - S-22;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;27-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;02-jun-13;58;28-may-12;-12;-620;-143;-48;127;27;9;3;True;Laboral;22;27-may-13;02-jun-13;-620;126;False;True
730;29-may-13;20130529;41423;2013;5;mayo;miércoles;29;3;149;22;22;2;Q 2;Semana 22;2013 - S-22;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;27-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;02-jun-13;59;29-may-12;-12;-620;-143;-48;127;27;9;3;True;Laboral;22;27-may-13;02-jun-13;-620;126;False;True
731;30-may-13;20130530;41424;2013;5;mayo;jueves;30;4;150;22;22;2;Q 2;Semana 22;2013 - S-22;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;27-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;02-jun-13;60;30-may-12;-12;-620;-143;-48;127;27;9;3;True;Laboral;22;27-may-13;02-jun-13;-620;126;False;True
732;31-may-13;20130531;41425;2013;5;mayo;viernes;31;5;151;22;22;2;Q 2;Semana 22;2013 - S-22;2013 - M-05;2013 - T-02;may. 2013;mayo 2013;27-may-13;01-may-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;31-may-13;02-jun-13;61;31-may-12;-12;-620;-143;-48;127;27;9;3;True;Laboral;22;27-may-13;02-jun-13;-620;126;False;True
735;03-jun-13;20130603;41428;2013;6;junio;lunes;3;1;154;23;23;2;Q 2;Semana 23;2013 - S-23;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;03-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;09-jun-13;64;03-jun-12;-12;-619;-142;-48;128;28;9;3;True;Laboral;23;03-jun-13;09-jun-13;-619;127;False;True
736;04-jun-13;20130604;41429;2013;6;junio;martes;4;2;155;23;23;2;Q 2;Semana 23;2013 - S-23;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;03-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;09-jun-13;65;04-jun-12;-12;-619;-142;-48;128;28;9;3;True;Laboral;23;03-jun-13;09-jun-13;-619;127;False;True
737;05-jun-13;20130605;41430;2013;6;junio;miércoles;5;3;156;23;23;2;Q 2;Semana 23;2013 - S-23;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;03-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;09-jun-13;66;05-jun-12;-12;-619;-142;-48;128;28;9;3;True;Laboral;23;03-jun-13;09-jun-13;-619;127;False;True
738;06-jun-13;20130606;41431;2013;6;junio;jueves;6;4;157;23;23;2;Q 2;Semana 23;2013 - S-23;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;03-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;09-jun-13;67;06-jun-12;-12;-619;-142;-48;128;28;9;3;True;Laboral;23;03-jun-13;09-jun-13;-619;127;False;True
739;07-jun-13;20130607;41432;2013;6;junio;viernes;7;5;158;23;23;2;Q 2;Semana 23;2013 - S-23;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;03-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;09-jun-13;68;07-jun-12;-12;-619;-142;-48;128;28;9;3;True;Laboral;23;03-jun-13;09-jun-13;-619;127;False;True
742;10-jun-13;20130610;41435;2013;6;junio;lunes;10;1;161;24;24;2;Q 2;Semana 24;2013 - S-24;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;10-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;16-jun-13;71;10-jun-12;-12;-618;-142;-48;129;28;9;3;True;Laboral;24;10-jun-13;16-jun-13;-618;128;False;True
743;11-jun-13;20130611;41436;2013;6;junio;martes;11;2;162;24;24;2;Q 2;Semana 24;2013 - S-24;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;10-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;16-jun-13;72;11-jun-12;-12;-618;-142;-48;129;28;9;3;True;Laboral;24;10-jun-13;16-jun-13;-618;128;False;True
744;12-jun-13;20130612;41437;2013;6;junio;miércoles;12;3;163;24;24;2;Q 2;Semana 24;2013 - S-24;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;10-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;16-jun-13;73;12-jun-12;-12;-618;-142;-48;129;28;9;3;True;Laboral;24;10-jun-13;16-jun-13;-618;128;False;True
745;13-jun-13;20130613;41438;2013;6;junio;jueves;13;4;164;24;24;2;Q 2;Semana 24;2013 - S-24;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;10-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;16-jun-13;74;13-jun-12;-12;-618;-142;-48;129;28;9;3;True;Laboral;24;10-jun-13;16-jun-13;-618;128;False;True
746;14-jun-13;20130614;41439;2013;6;junio;viernes;14;5;165;24;24;2;Q 2;Semana 24;2013 - S-24;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;10-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;16-jun-13;75;14-jun-12;-12;-618;-142;-48;129;28;9;3;True;Laboral;24;10-jun-13;16-jun-13;-618;128;False;True
749;17-jun-13;20130617;41442;2013;6;junio;lunes;17;1;168;25;25;2;Q 2;Semana 25;2013 - S-25;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;17-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;23-jun-13;78;17-jun-12;-12;-617;-142;-48;130;28;9;3;True;Laboral;25;17-jun-13;23-jun-13;-617;129;False;True
750;18-jun-13;20130618;41443;2013;6;junio;martes;18;2;169;25;25;2;Q 2;Semana 25;2013 - S-25;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;17-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;23-jun-13;79;18-jun-12;-12;-617;-142;-48;130;28;9;3;True;Laboral;25;17-jun-13;23-jun-13;-617;129;False;True
751;19-jun-13;20130619;41444;2013;6;junio;miércoles;19;3;170;25;25;2;Q 2;Semana 25;2013 - S-25;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;17-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;23-jun-13;80;19-jun-12;-12;-617;-142;-48;130;28;9;3;True;Laboral;25;17-jun-13;23-jun-13;-617;129;False;True
752;20-jun-13;20130620;41445;2013;6;junio;jueves;20;4;171;25;25;2;Q 2;Semana 25;2013 - S-25;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;17-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;23-jun-13;81;20-jun-12;-12;-617;-142;-48;130;28;9;3;True;Laboral;25;17-jun-13;23-jun-13;-617;129;False;True
753;21-jun-13;20130621;41446;2013;6;junio;viernes;21;5;172;25;25;2;Q 2;Semana 25;2013 - S-25;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;17-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;23-jun-13;82;21-jun-12;-12;-617;-142;-48;130;28;9;3;True;Laboral;25;17-jun-13;23-jun-13;-617;129;False;True
756;24-jun-13;20130624;41449;2013;6;junio;lunes;24;1;175;26;26;2;Q 2;Semana 26;2013 - S-26;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;24-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;30-jun-13;85;24-jun-12;-12;-616;-142;-48;131;28;9;3;True;Laboral;26;24-jun-13;30-jun-13;-616;130;False;True
757;25-jun-13;20130625;41450;2013;6;junio;martes;25;2;176;26;26;2;Q 2;Semana 26;2013 - S-26;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;24-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;30-jun-13;86;25-jun-12;-12;-616;-142;-48;131;28;9;3;True;Laboral;26;24-jun-13;30-jun-13;-616;130;False;True
758;26-jun-13;20130626;41451;2013;6;junio;miércoles;26;3;177;26;26;2;Q 2;Semana 26;2013 - S-26;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;24-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;30-jun-13;87;26-jun-12;-12;-616;-142;-48;131;28;9;3;True;Laboral;26;24-jun-13;30-jun-13;-616;130;False;True
759;27-jun-13;20130627;41452;2013;6;junio;jueves;27;4;178;26;26;2;Q 2;Semana 26;2013 - S-26;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;24-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;30-jun-13;88;27-jun-12;-12;-616;-142;-48;131;28;9;3;True;Laboral;26;24-jun-13;30-jun-13;-616;130;False;True
760;28-jun-13;20130628;41453;2013;6;junio;viernes;28;5;179;26;26;2;Q 2;Semana 26;2013 - S-26;2013 - M-06;2013 - T-02;jun. 2013;junio 2013;24-jun-13;01-jun-13;01-abr-13;01-ene-13;31-dic-13;30-jun-13;30-jun-13;30-jun-13;89;28-jun-12;-12;-616;-142;-48;131;28;9;3;True;Laboral;26;24-jun-13;30-jun-13;-616;130;False;True
1037;01-abr-14;20140401;41730;2014;4;abril;martes;1;2;91;14;14;2;Q 2;Semana 14;2014 - S-14;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;31-mar-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;06-abr-14;1;01-abr-13;-11;-576;-132;-44;171;38;13;4;True;Laboral;14;31-mar-14;06-abr-14;-576;170;False;True
1038;02-abr-14;20140402;41731;2014;4;abril;miércoles;2;3;92;14;14;2;Q 2;Semana 14;2014 - S-14;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;31-mar-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;06-abr-14;2;02-abr-13;-11;-576;-132;-44;171;38;13;4;True;Laboral;14;31-mar-14;06-abr-14;-576;170;False;True
1039;03-abr-14;20140403;41732;2014;4;abril;jueves;3;4;93;14;14;2;Q 2;Semana 14;2014 - S-14;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;31-mar-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;06-abr-14;3;03-abr-13;-11;-576;-132;-44;171;38;13;4;True;Laboral;14;31-mar-14;06-abr-14;-576;170;False;True
1040;04-abr-14;20140404;41733;2014;4;abril;viernes;4;5;94;14;14;2;Q 2;Semana 14;2014 - S-14;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;31-mar-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;06-abr-14;4;04-abr-13;-11;-576;-132;-44;171;38;13;4;True;Laboral;14;31-mar-14;06-abr-14;-576;170;False;True
1043;07-abr-14;20140407;41736;2014;4;abril;lunes;7;1;97;15;15;2;Q 2;Semana 15;2014 - S-15;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;07-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;13-abr-14;7;07-abr-13;-11;-575;-132;-44;172;38;13;4;True;Laboral;15;07-abr-14;13-abr-14;-575;171;False;True
1044;08-abr-14;20140408;41737;2014;4;abril;martes;8;2;98;15;15;2;Q 2;Semana 15;2014 - S-15;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;07-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;13-abr-14;8;08-abr-13;-11;-575;-132;-44;172;38;13;4;True;Laboral;15;07-abr-14;13-abr-14;-575;171;False;True
1045;09-abr-14;20140409;41738;2014;4;abril;miércoles;9;3;99;15;15;2;Q 2;Semana 15;2014 - S-15;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;07-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;13-abr-14;9;09-abr-13;-11;-575;-132;-44;172;38;13;4;True;Laboral;15;07-abr-14;13-abr-14;-575;171;False;True
1046;10-abr-14;20140410;41739;2014;4;abril;jueves;10;4;100;15;15;2;Q 2;Semana 15;2014 - S-15;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;07-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;13-abr-14;10;10-abr-13;-11;-575;-132;-44;172;38;13;4;True;Laboral;15;07-abr-14;13-abr-14;-575;171;False;True
1047;11-abr-14;20140411;41740;2014;4;abril;viernes;11;5;101;15;15;2;Q 2;Semana 15;2014 - S-15;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;07-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;13-abr-14;11;11-abr-13;-11;-575;-132;-44;172;38;13;4;True;Laboral;15;07-abr-14;13-abr-14;-575;171;False;True
1050;14-abr-14;20140414;41743;2014;4;abril;lunes;14;1;104;16;16;2;Q 2;Semana 16;2014 - S-16;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;14-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;20-abr-14;14;14-abr-13;-11;-574;-132;-44;173;38;13;4;True;Laboral;16;14-abr-14;20-abr-14;-574;172;False;True
1051;15-abr-14;20140415;41744;2014;4;abril;martes;15;2;105;16;16;2;Q 2;Semana 16;2014 - S-16;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;14-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;20-abr-14;15;15-abr-13;-11;-574;-132;-44;173;38;13;4;True;Laboral;16;14-abr-14;20-abr-14;-574;172;False;True
1052;16-abr-14;20140416;41745;2014;4;abril;miércoles;16;3;106;16;16;2;Q 2;Semana 16;2014 - S-16;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;14-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;20-abr-14;16;16-abr-13;-11;-574;-132;-44;173;38;13;4;True;Laboral;16;14-abr-14;20-abr-14;-574;172;False;True
1053;17-abr-14;20140417;41746;2014;4;abril;jueves;17;4;107;16;16;2;Q 2;Semana 16;2014 - S-16;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;14-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;20-abr-14;17;17-abr-13;-11;-574;-132;-44;173;38;13;4;True;Laboral;16;14-abr-14;20-abr-14;-574;172;False;True
1054;18-abr-14;20140418;41747;2014;4;abril;viernes;18;5;108;16;16;2;Q 2;Semana 16;2014 - S-16;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;14-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;20-abr-14;18;18-abr-13;-11;-574;-132;-44;173;38;13;4;True;Laboral;16;14-abr-14;20-abr-14;-574;172;False;True
1057;21-abr-14;20140421;41750;2014;4;abril;lunes;21;1;111;17;17;2;Q 2;Semana 17;2014 - S-17;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;21-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;27-abr-14;21;21-abr-13;-11;-573;-132;-44;174;38;13;4;True;Laboral;17;21-abr-14;27-abr-14;-573;173;False;True
1058;22-abr-14;20140422;41751;2014;4;abril;martes;22;2;112;17;17;2;Q 2;Semana 17;2014 - S-17;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;21-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;27-abr-14;22;22-abr-13;-11;-573;-132;-44;174;38;13;4;True;Laboral;17;21-abr-14;27-abr-14;-573;173;False;True
1059;23-abr-14;20140423;41752;2014;4;abril;miércoles;23;3;113;17;17;2;Q 2;Semana 17;2014 - S-17;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;21-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;27-abr-14;23;23-abr-13;-11;-573;-132;-44;174;38;13;4;True;Laboral;17;21-abr-14;27-abr-14;-573;173;False;True
1060;24-abr-14;20140424;41753;2014;4;abril;jueves;24;4;114;17;17;2;Q 2;Semana 17;2014 - S-17;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;21-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;27-abr-14;24;24-abr-13;-11;-573;-132;-44;174;38;13;4;True;Laboral;17;21-abr-14;27-abr-14;-573;173;False;True
1061;25-abr-14;20140425;41754;2014;4;abril;viernes;25;5;115;17;17;2;Q 2;Semana 17;2014 - S-17;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;21-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;27-abr-14;25;25-abr-13;-11;-573;-132;-44;174;38;13;4;True;Laboral;17;21-abr-14;27-abr-14;-573;173;False;True
1064;28-abr-14;20140428;41757;2014;4;abril;lunes;28;1;118;18;18;2;Q 2;Semana 18;2014 - S-18;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;28-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;04-may-14;28;28-abr-13;-11;-572;-132;-44;175;38;13;4;True;Laboral;18;28-abr-14;04-may-14;-572;174;False;True
1065;29-abr-14;20140429;41758;2014;4;abril;martes;29;2;119;18;18;2;Q 2;Semana 18;2014 - S-18;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;28-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;04-may-14;29;29-abr-13;-11;-572;-132;-44;175;38;13;4;True;Laboral;18;28-abr-14;04-may-14;-572;174;False;True
1066;30-abr-14;20140430;41759;2014;4;abril;miércoles;30;3;120;18;18;2;Q 2;Semana 18;2014 - S-18;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;28-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;04-may-14;30;30-abr-13;-11;-572;-132;-44;175;38;13;4;True;Laboral;18;28-abr-14;04-may-14;-572;174;False;True
1067;01-may-14;20140501;41760;2014;5;mayo;jueves;1;4;121;18;18;2;Q 2;Semana 18;2014 - S-18;2014 - M-05;2014 - T-02;may. 2014;mayo 2014;28-abr-14;01-may-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;31-may-14;04-may-14;31;01-may-13;-11;-572;-131;-44;175;39;13;4;True;Laboral;18;28-abr-14;04-may-14;-572;174;False;True
1068;02-may-14;20140502;41761;2014;5;mayo;viernes;2;5;122;18;18;2;Q 2;Semana 18;2014 - S-18;2014 - M-05;2014 - T-02;may. 2014;mayo 2014;28-abr-14;01-may-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;31-may-14;04-may-14;32;02-may-13;-11;-572;-131;-44;175;39;13;4;True;Laboral;18;28-abr-14;04-may-14;-572;174;False;True
1071;05-may-14;20140505;41764;2014;5;mayo;lunes;5;1;125;19;19;2;Q 2;Semana 19;2014 - S-19;2014 - M-05;2014 - T-02;may. 2014;mayo 2014;05-may-14;01-may-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;31-may-14;11-may-14;35;05-may-13;-11;-571;-131;-44;176;39;13;4;True;Laboral;19;05-may-14;11-may-14;-571;175;False;True
1072;06-may-14;20140506;41765;2014;5;mayo;martes;6;2;126;19;19;2;Q 2;Semana 19;2014 - S-19;2014 - M-05;2014 - T-02;may. 2014;mayo 2014;05-may-14;01-may-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;31-may-14;11-may-14;36;06-may-13;-11;-571;-131;-44;176;39;13;4;True;Laboral;19;05-may-14;11-may-14;-571;175;False;True
1073;07-may-14;20140507;41766;2014;5;mayo;miércoles;7;3;127;19;19;2;Q 2;Semana 19;2014 - S-19;2014 - M-05;2014 - T-02;may. 2014;mayo 2014;05-may-14;01-may-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;31-may-14;11-may-14;37;07-may-13;-11;-571;-131;-44;176;39;13;4;True;Laboral;19;05-may-14;11-may-14;-571;175;False;True
